connectance,web asymmetry,links per species,cluster coefficient,NODF,weighted NODF,interaction strength asymmetry,specialisation asymmetry,linkage density,weighted connectance,Shannon diversity,interaction evenness,Alatalo interaction evenness,H2,number.of.species.HL,number.of.species.LL,cluster.coefficient.HL,cluster.coefficient.LL,weighted.cluster.coefficient.HL,weighted.cluster.coefficient.LL,niche.overlap.HL,niche.overlap.LL,extinction.slope.HL,extinction.slope.LL,robustness.HL,robustness.LL,generality.HL,vulnerability.LL,niche.overlap.bray.HL,niche.overlap.bray.LL,niche.overlap.jaccard.HL,niche.overlap.jaccard.LL,M,net_size,net_id,net_n,assortativity,centr_binary,centralization.w,type,net_code,unique.ints,code_ID,ref,country,plant_sp,family,continent,bioregion,plot_rank1,plot_rank2,cols_continent1,cols_continent2,cols_continent_d1,cols_continent_d2,cols_bioregions1,cols_bioregions_d1,cols_bioregions2,cols_bioregions_d2
0.3246753246753247,-0.2222222222222222,1.3888888888888888,0.2727272727272727,30.131578947368414,14.736842105263158,0.16146659679792286,-0.7018836372712495,2.6549936807062213,0.1474996489281234,2.7283886033595044,0.6281102255715649,0.6825137119437459,0.716175823864621,7,11,0.45454545454545453,0.3062904174015285,0.280367302125961,0.5376623376623373,0.13416023363340207,0.30762455931974714,2.3236333625918917,2.8940224639990575,0.5530164224413805,0.6412800109560723,3.4755026265043583,1.834484734908086,0.1063523004375268,0.19644967391456802,0.06323919530441073,0.1310469961323917,0.5503056783349421,77,03_06,11,-0.397990388816077,0.67213087746294,0.978439451943284,ind,ind_03_06,25,03_06,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF
0.28431372549019607,-0.02857142857142857,2.4857142857142858,0.16666666666666666,67.3104749921359,38.771838503672406,0.06066088096823864,-0.32528260824836863,5.116166924559729,0.14617619784456368,3.6614272180867538,0.6397087057966167,0.624159619499988,0.3777234847345997,17,18,0.5891452159174598,0.43622935242067945,0.761101051878318,0.777432811531206,0.306354955573343,0.36007632748240437,3.483102120022698,3.5681631328559766,0.7009802258905118,0.7126922830434314,6.4475174298067275,3.7848164193127296,0.14507791326980157,0.21570438428367203,0.08850637058741342,0.1348766918082846,0.3678380418685883,306,04_01,12,-0.387276313935465,0.603208831947223,0.865271536195395,ind,ind_04_01,87,04_01,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF
0.5552631578947368,0.02564102564102564,5.410256410256411,0.5789473684210527,76.4461304315875,48.92576319087643,0.025168681579097508,0.9733801014069081,7.717632654227971,0.1978880167750762,4.336723978512318,0.730067163724652,0.46577053484969205,0.19538310036121026,20,19,0.8390073760526457,0.6009328462282284,0.9997231580151394,0.9702299643936162,0.33371946573052863,0.5812479118975866,15.83732472607775,10.700511383247024,0.8861419713426057,0.8370426425359823,9.175592164321245,6.259673144134691,0.18944594411409227,0.37176397453839616,0.11356220590616986,0.24200693326084563,0.24963232193267723,380,05_01,13,-0.204706008190701,0.396066038426741,0.911935440858916,ind,ind_05_01,210.99999999999997,05_01,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF
0.20261437908496732,-0.3076923076923077,1.1923076923076923,0.17647058823529413,25.809800664451824,13.565891472868215,0.1274623286721345,-0.24917424314140665,3.3752955387701977,0.12981905918346914,3.1332274557750317,0.6228538160565846,0.7697622015724189,0.6266293070625483,9,17,0.3093848226313426,0.2798982188295166,0.16922713306546855,0.4595588235294116,0.1442001283618713,0.24924792420753705,1.7286871053781176,2.5770547200405294,0.5224357483857132,0.6518724466701047,4.6398350829265915,2.110755994613806,0.080748167740497,0.17675410282660967,0.04683091730805432,0.12088585110024089,0.46693083153662357,153,06_01,14,-0.486103338929303,0.643072125136535,0.898502831659883,ind,ind_06_01,31,06_01,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF
0.23809523809523808,-0.36363636363636365,1.1363636363636365,0.2,36.613756613756614,23.57142857142857,0.2757740214225008,-0.24519535651570434,3.361626005385469,0.15280118206297588,2.750181469796117,0.5909335840609453,0.7741035672034362,0.5764773950011309,7,15,0.41405750798722046,0.35189411227749884,0.09637791286727462,0.3822575891541411,0.11545322204835214,0.31750762843764796,1.5161653037451006,2.3281602871940303,0.465094446862509,0.6246156210071535,4.955213740119818,1.7680382706511213,0.04762271694828559,0.17150158751619407,0.026406548808870233,0.1168070403971969,0.39437985485204513,105,06_02,15,-0.450309082263434,0.774699102616466,0.897306004461245,ind,ind_06_02,25,06_02,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF
0.20833333333333334,-0.5789473684210527,1.3157894736842106,0.13333333333333333,38.53406013233227,22.403921971956528,0.2876962894633267,-0.6415619107670459,4.93851467947774,0.12996091261783527,3.410372090194264,0.6222581231669031,0.7470519563616702,0.7228897097449107,8,30,0.3893030794165317,0.24371961102106962,0.08573860734351076,0.43919633415579884,0.07084316637783855,0.3681552369736575,1.6279157176550607,3.36524858582786,0.4965887876050186,0.7237041882630395,8.286728120809197,1.590301238146289,0.03636227624252367,0.19933012872063963,0.01983409432936416,0.1342339504338668,0.5428026551857291,240,06_03,16,-0.512831525155765,0.844925936634691,0.903426949323586,ind,ind_06_03,50,06_03,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF
0.12412412412412413,0.15625,1.9375,0.07407407407407407,24.27002146766158,11.91391723102638,0.049297153255251004,-0.6388120647130114,5.617062341482487,0.08776659908566387,4.251031586416665,0.615488999198038,0.526853300315004,0.5496100896488548,37,27,0.35384487626640093,0.1505878075384802,0.5037787753291811,0.43224546459917507,0.08555194365397398,0.2860736559123362,4.117310984592691,2.0067506975744247,0.7655767639415386,0.6276156014948372,7.2269111519939395,4.007213530971043,0.05711615358039141,0.1741692570532876,0.03688506733745713,0.10496571927511006,0.521667437511311,999,07_01,17,-0.128705838754838,0.820446531563792,0.977622095757506,ind,ind_07_01,124,07_01,Cecropia Frugivory course,Brazil,Cecropia glaziovii,Urticaceae,America,Tropical,23,15,#53ADF5,#39AEA3,#42A5F5FF,#26A69AFF,#BF72CC,#AB47BCFF,#E77C7C,#EF5350FF
0.18181818181818182,-0.37142857142857144,1.3714285714285714,0.125,29.1725411211816,12.584759986572676,0.8298905279420541,0.06106898614530593,3.5380218097347336,0.10108633742099239,2.664775379072493,0.47790525519123767,0.40665169353303987,0.6817505352258411,11,24,0.4672674164136843,0.21674689372158037,0.18595591659279087,0.5568558583328199,0.0717183048608265,0.260038090362616,1.7649192164376661,3.0722826815729927,0.5467410754537274,0.7008309946149051,5.577865658681633,1.4981779607878334,0.05224194112207579,0.1361354765106906,0.02890880562765864,0.08914317868151586,0.289534661390596,264,08_02,18,-0.357142857142857,0.790039196669518,0.969475118208467,ind,ind_08_02,48,08_02,Gopal et al 2020 Biotropica,India,Heynea trijuga,Meliaceae,Asia,Tropical,15,21,#9C27B0,#6237B3,#AB47BCFF,#7E57C2FF,#9C27B0,#AB47BCFF,#F44336,#EF5350FF
0.2571428571428571,-0.5625,1.40625,0.2,47.87383177570094,34.740394600207686,0.698861398715319,-0.5309592409433466,5.572664057655943,0.1741457518017482,3.2960062111126454,0.6381689827524024,0.5861516893356185,0.4208457106906998,7,25,0.5812084664014902,0.4329248675333856,0.1983608752889733,0.6671467205108964,0.31377476355408446,0.5459953620874838,1.4933156878622922,4.362581386012903,0.4635487142246466,0.7550513400750031,8.873336028890249,2.271992086421633,0.16802184371475906,0.2853847378953989,0.10076464980352404,0.20818994181268688,0.27704676775764886,175,08_03,19,-0.527359659996458,0.803765755295978,0.924287237849258,ind,ind_08_03,44.99999999999999,08_03,Gopal et al 2020 Biotropica,India,Myristica dactyloides,Myristicaceae,Asia,Tropical,16,24,#9325AC,#5B33AF,#AB47BCFF,#7E57C2FF,#8B23A9,#AB47BCFF,#E23734,#EF5350FF
0.2767857142857143,-0.20754716981132076,3.509433962264151,0.25,61.36881712531423,41.88572927189133,0.07912466677143007,0.2777544012708095,7.491534335802238,0.14134970444909883,4.258517379665863,0.6541241770942776,0.5385647679700603,0.34527867204861723,21,32,0.5990248574453061,0.42136791686826,0.906353104918944,0.8876388281481312,0.20151676617041045,0.40940664603452603,4.788236845726741,5.177548030984609,0.7687801014164476,0.7787200599306047,10.802316256614034,4.180752414990448,0.1068353439518302,0.22849877291370715,0.062361436671681994,0.1425776813154376,0.3803224427927603,672,08_04,20,-0.423513931531199,0.678192589730074,0.907293260130298,ind,ind_08_04,186,08_04,Gopal et al 2020 Biotropica,India,Persea macrantha,Lauraceae,Asia,Tropical,18,26,#7E20A3,#4929A3,#AB47BCFF,#7E57C2FF,#7D1FA3,#AB47BCFF,#D5302F,#EF5350FF
0.19444444444444445,0.1,1.925,0.1388888888888889,34.24479166666665,17.398003472222218,-0.009609497756406567,0.9045484594180497,4.485256085761128,0.1121314021440282,3.8406887450095653,0.6421037917392547,0.6170970800345439,0.486018772471504,22,18,0.34567901234567916,0.2954545454545456,0.6599851215076689,0.47302189277709844,0.1805003870750411,0.3107243776436545,3.9079313987279476,2.325111645068986,0.7465342064944989,0.6366952864242795,4.309901628729297,4.660610542792955,0.10711176276257652,0.19147049311879918,0.06693767172966375,0.11742188145855627,0.46879286694101513,396,09_01,21,-0.289166994032586,0.631183962925328,0.94500836335103,ind,ind_09_01,77,09_01,Crestani et al 2018 Acta Oecologica,Brazil,Henriettea succosa,Melastomataceae,America,Tropical,25,20,#2196F3,#009688,#42A5F5FF,#26A69AFF,#A133B4,#AB47BCFF,#F2493F,#EF5350FF
0.35842293906810035,-0.55,2.5,0.2903225806451613,61.52530436961571,38.29205945972414,0.20926325013471714,-0.9840225103911041,8.312437266561142,0.20781093166402856,4.162791482093324,0.7392354689148107,0.7345547046789106,0.3574367209503739,9,31,0.6191887312597865,0.4333551267196727,0.7087284925213329,0.8852439464030166,0.20966785085715436,0.48410912970265385,3.3171919439741586,6.014059297430195,0.6537415818283294,0.786042702579763,13.48714578160654,3.1377287515157586,0.14496899913812902,0.310874193970923,0.08847644101369936,0.20142797314796335,0.32653527450098613,279,10_01,22,-0.687782404536192,0.686979905351291,0.801092554367421,ind,ind_10_01,100,10_01,Lamperty et al 2021 Biotropica,Ecuador,Prestoea decurrens,Arecaceae,America,Tropical,28,27,#1871CD,#007567,#42A5F5FF,#26A69AFF,#761EA0,#AB47BCFF,#CF2D2D,#EF5350FF
0.35833333333333334,-0.23076923076923078,3.3076923076923075,0.20833333333333334,63.175343213677216,33.179191416862366,0.19057496676157118,-0.5371903339261604,9.25147175882169,0.23721722458517155,4.243675147710331,0.7209650262781405,0.6955206839029016,0.27820108180988934,15,24,0.8806157640082056,0.36155197398577643,0.9612868158292259,0.8839864975704247,0.1692572494361159,0.6155923836504029,6.088300152435075,4.588558288024985,0.7889656870736612,0.760494821703162,15.133299446280896,3.36964407136249,0.08214056674904191,0.46574337249198733,0.04719736132300596,0.31734563623068235,0.2887788861804158,360,11_01,23,-0.504471824795321,0.645895575728344,0.86138811991673,ind,ind_11_01,129,11_01,Corema album - unpublished,Spain,Corema album,Ericaceae,Europe,Mediterranean,2,2,#FFD75B,#FFD75B,#FFCA28FF,#FFCA28FF,#6FBAF6,#42A5F5FF,#6FBAF6,#42A5F5FF
0.2606060606060606,-0.15384615384615385,1.6538461538461537,0.13333333333333333,64.36309523809523,41.75297619047619,0.0985560700043907,-0.6963830945308673,4.5314446482764925,0.17428633262601895,3.4084313581157963,0.6675416679512632,0.7647625785483745,0.4360570017720347,11,15,0.4874275927101976,0.40932446688465396,0.3920166815609168,0.5901568865979709,0.3710711753749116,0.4240993137139941,2.4480797645029115,2.5659194446591553,0.6108490840400395,0.6451468111354486,5.3798653444989535,3.6830239520540333,0.22451010594537085,0.24127948032483978,0.1420407666928289,0.16421333798825696,0.4199771905623189,165,12_02,24,-0.568431895865523,0.648412355095445,0.8170534141365,ind,ind_12_02,43,12_02,Ramaswami et al 2017 Plant Ecology,India,Bursera penicillata,Burseraceae,Asia,Tropical,10,13,#CE93D8,#B39DDB,#AB47BCFF,#7E57C2FF,#CE93D8,#AB47BCFF,#EF9A9A,#EF5350FF
0.4027777777777778,-0.3333333333333333,1.6111111111111112,0.41666666666666663,56.3639035861258,19.51793062904174,0.17405373789892298,0.9593650618645027,4.130950690207356,0.2294972605670753,3.2210308937331376,0.7531639843033174,0.8848303715353016,0.4606521593636725,6,12,0.5329303822962,0.4805823331485907,0.45676095131998284,0.8155456063864414,0.28018284597052234,0.40705476638169147,2.2908124323844317,4.223445861925228,0.5272451954678314,0.7085193297315723,5.589309273676717,2.672592106737995,0.25951601311966527,0.3241509654247377,0.1618989045970671,0.21193962590625876,0.38951550992111017,72,12_03,25,-0.657611771363895,0.555596026537978,0.650857869493005,ind,ind_12_03,29,12_03,Ramaswami et al 2017 Plant Ecology,India,Erythroxylum monogynum,Erythroxylaceae,Asia,Tropical,12,16,#B761C5,#8B69C8,#AB47BCFF,#7E57C2FF,#B863C6,#AB47BCFF,#E66F6E,#EF5350FF
0.5076923076923077,-0.4444444444444444,1.8333333333333333,0.6923076923076923,64.39393939393939,24.7790404040404,0.27374722253530254,-0.251807785505273,5.410499657941058,0.30058331433005875,3.3945112360073773,0.8131759265575383,0.8939749165731451,0.29795154027482684,5,13,0.6753892545449275,0.5941952506596306,0.5490130018620462,0.9489685411659047,0.3654304031345035,0.5495701580481319,2.916389085512085,6.712080069162263,0.5430964191335942,0.7597285629529807,8.060081269273134,2.7609180466089813,0.29669252544436003,0.44940138239135846,0.19968942932024167,0.3222269727701739,0.22759298301647435,65,12_04,26,-0.735783331881913,0.566215423867849,0.668175657878028,ind,ind_12_04,33,12_04,Ramaswami et al 2017 Plant Ecology,India,Flacourtia indica,Salicaceae,Asia,Tropical,13,18,#AD4DBE,#7B54C0,#AB47BCFF,#7E57C2FF,#AC4BBD,#AB47BCFF,#ED5754,#EF5350FF
0.275,-0.1111111111111111,1.2222222222222223,0.15000000000000002,36.757990867579906,21.232876712328768,0.24364740861362508,-0.07589607023908496,3.3005502919344982,0.18336390510747214,2.832127871306679,0.6463054899978835,0.7789382143885835,0.48463562173188945,8,10,0.5555448976477514,0.3258376752196378,0.1992806408790565,0.3689866225403217,0.1530305625323544,0.5024911803975786,2.403886718796859,1.9390281630558577,0.5788500588757023,0.5602758345330074,4.17230078250386,2.428799801365138,0.10247814627650924,0.274021120118785,0.0658579113654914,0.18060529270785505,0.34467347974776474,80,12_05,27,-0.30437780075836,0.715259323284574,0.840980624273372,ind,ind_12_05,22,12_05,Ramaswami et al 2017 Plant Ecology,India,Flueggea leucopyrus,Phyllanthaceae,Asia,Tropical,14,19,#A43AB7,#6B3FB9,#AB47BCFF,#7E57C2FF,#A73FB9,#AB47BCFF,#F04F49,#EF5350FF
0.375,-0.1111111111111111,1.6666666666666667,0.25,72.73972602739725,50.77625570776256,0.13485133341742436,0.9464739249488117,3.7735520131359133,0.20964177850755072,2.912634850955677,0.6646775781572677,0.6344735318452059,0.35638474910444673,8,10,0.6692038753757222,0.5131218856513788,0.542329175662938,0.5863816906618473,0.3048382516142224,0.4828123216254458,2.7360801855065153,2.7424139378844927,0.601671946930061,0.622571325443571,4.748387457151132,2.798716569120694,0.17386825408551984,0.31960165123982526,0.10665404871905497,0.2070037818715872,0.3825722594656166,80,12_08,28,-0.581701880209344,0.573888347093828,0.841804415393519,ind,ind_12_08,30,12_08,Ramaswami et al 2017 Plant Ecology,India,Canthium coromandelicum,Rubiaceae,Asia,Tropical,11,14,#C279CE,#9E81D1,#AB47BCFF,#7E57C2FF,#C682D2,#AB47BCFF,#EB8B8B,#EF5350FF
0.2714285714285714,-0.16666666666666666,1.5833333333333333,0.10714285714285714,58.86029411764706,31.19485294117647,0.1807303401877724,0.06922688372754236,5.333988226202708,0.22224950942511282,3.4697812961707726,0.7021514305235073,0.8497309733863061,0.34274997889317477,10,14,0.5943562610229277,0.3864197530864197,0.5150696320931162,0.33833494675701886,0.2782306453568929,0.5137479659822952,2.9213080106939624,2.1055351467082035,0.6352186655221407,0.60402845747027,7.220309550981263,3.4476669014241534,0.1823525699252899,0.3700548206018822,0.11963613979658164,0.2662405744703881,0.2949245541838135,140,12_09,29,-0.55657347443795,0.666778175312506,0.790688321595345,ind,ind_12_09,38,12_09,Ramaswami et al 2017 Plant Ecology,India,Santalum album,Santalaceae,Asia,Tropical,19,28,#741D9E,#3E239B,#AB47BCFF,#7E57C2FF,#701C9C,#AB47BCFF,#CA2A2A,#EF5350FF
