net_id,frug_sp,ints,n_ind,n_plants_int,per.plants,net_code,type,ref,country,plant_sp,family.x,continent,bioregion,plot_rank1,plot_rank2,cols_continent1,cols_continent2,cols_continent_d1,cols_continent_d2,cols_bioregions1,cols_bioregions_d1,cols_bioregions2,cols_bioregions_d2,frug_sp_original,frug_sp_elton,family.y,bmass.elton,class,bmass
02_03,Turdus_merula,0.07688079697698386,35,27,0.7714285714285715,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Turdus merula,Turdus merula,Turdidae,102.73,bird,102.73
02_03,Erithacus_rubecula,0.13727241497767093,35,33,0.9428571428571428,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Erithacus rubecula,Erithacus rubecula,Muscicapidae,17.7,bird,17.7
02_03,Turdus_iliacus,0.004465819306080385,35,3,0.08571428571428572,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Turdus iliacus,Turdus iliacus,Turdidae,61.2,bird,61.2
02_03,Sylvia_melanocephala,0.0063208519409137754,35,5,0.14285714285714285,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Sylvia melanocephala,Sylvia melanocephala,Sylviidae,11.7,bird,11.7
02_03,Sylvia_atricapilla,0.003572655444864308,35,2,0.05714285714285714,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Sylvia atricapilla,Sylvia atricapilla,Sylviidae,16.7,bird,16.7
02_03,Oryctolagus_cuniculus,0.09295774647887324,35,20,0.5714285714285714,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Oryctolagus cuniculus,Oryctolagus cuniculus,Leporidae,1832.22,mammal,1832.22
02_03,Cyanopica_cooki,0.014634146341463415,35,6,0.17142857142857143,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Cyanopica cooki,Cyanopica cyanus,Corvidae,95.91,bird,95.91
02_03,Turdus_torquatus,0.0025420817588457574,35,3,0.08571428571428572,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Turdus torquatus,Turdus torquatus,Turdidae,109,bird,109
02_03,Meles_meles,0.0025420817588457574,35,4,0.11428571428571428,ind_02_03,ind,Isla et al 2023 PRSB,Spain,Juniperus phoenicea,Cupressaceae,Europe,Mediterranean,4,4,#FFC71F,#FFC71F,#FFCA28FF,#FFCA28FF,#39A1F4,#42A5F5FF,#39A1F4,#42A5F5FF,Meles meles,Meles meles,Mustelidae,13000,mammal,13000
03_01,Turdus_chiguanco,0.3904761904761905,13,11,0.8461538461538461,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus chiguanco,Turdus chiguanco,Turdidae,93.29,bird,93.29
03_01,Turdus_amaurochalinus,0.1142857142857143,13,6,0.46153846153846156,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus amaurochalinus,Turdus amaurochalinus,Turdidae,57.9,bird,57.9
03_01,Turdus_rufiventris,0.09841269841269841,13,4,0.3076923076923077,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus rufiventris,Turdus rufiventris,Turdidae,69.44,bird,69.44
03_01,Mimus_triurus,0.006349206349206349,13,1,0.07692307692307693,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Mimus triurus,Mimus triurus,Mimidae,47.2,bird,47.2
03_01,Pitangus_sulphuratus,0.015873015873015872,13,1,0.07692307692307693,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Pitangus sulphuratus,Pitangus sulphuratus,Tyrannidae,62.85,bird,62.85
03_01,Pipraidea_bonariensis,0.006349206349206349,13,1,0.07692307692307693,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Pipraidea bonariensis,Thraupis bonariensis,Thraupidae,36,bird,36
03_01,Microspingus_melanoleucus,0.0380952380952381,13,1,0.07692307692307693,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Microspingus melanoleucus,Poospiza melanoleuca,Emberizidae,13.1,bird,13.1
03_01,Patagioenas_maculosa,0.06984126984126984,13,4,0.3076923076923077,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Patagioenas maculosa,Patagioenas maculosa,Columbidae,347,bird,347
03_01,Colaptes_melanochloros,0.015873015873015872,13,1,0.07692307692307693,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Colaptes melanochloros,Colaptes melanochloros,Picidae,127.27,bird,127.27
03_01,Myiopsitta_monachus,0.2444444444444445,13,7,0.5384615384615384,ind_03_01,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Myiopsitta monachus,Myiopsitta monachus,Psittacidae,120,bird,120
03_02,Turdus_chiguanco,0.31785714285714284,14,9,0.6428571428571429,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus chiguanco,Turdus chiguanco,Turdidae,93.29,bird,93.29
03_02,Turdus_amaurochalinus,0.08214285714285714,14,4,0.2857142857142857,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus amaurochalinus,Turdus amaurochalinus,Turdidae,57.9,bird,57.9
03_02,Turdus_rufiventris,0.05,14,3,0.21428571428571427,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus rufiventris,Turdus rufiventris,Turdidae,69.44,bird,69.44
03_02,Mimus_saturninus,0.02142857142857143,14,1,0.07142857142857142,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Mimus saturninus,Mimus saturninus,Mimidae,63.7,bird,63.7
03_02,Piranga_flava,0.007142857142857143,14,1,0.07142857142857142,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Piranga flava,Piranga flava,Cardinalidae,37.7,bird,37.7
03_02,Pipraidea_bonariensis,0.028571428571428567,14,2,0.14285714285714285,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Pipraidea bonariensis,Thraupis bonariensis,Thraupidae,36,bird,36
03_02,Saltator_aurantiirostris,0.07142857142857142,14,4,0.2857142857142857,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Saltator aurantiirostris,Saltator aurantiirostris,Cardinalidae,41.89,bird,41.89
03_02,Patagioenas_maculosa,0.09285714285714285,14,3,0.21428571428571427,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Patagioenas maculosa,Patagioenas maculosa,Columbidae,347,bird,347
03_02,Colaptes_melanochloros,0.22142857142857145,14,3,0.21428571428571427,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Colaptes melanochloros,Colaptes melanochloros,Picidae,127.27,bird,127.27
03_02,Myiopsitta_monachus,0.10714285714285714,14,3,0.21428571428571427,ind_03_02,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Myiopsitta monachus,Myiopsitta monachus,Psittacidae,120,bird,120
03_03,Turdus_chiguanco,0.22338204592901878,14,9,0.6428571428571429,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus chiguanco,Turdus chiguanco,Turdidae,93.29,bird,93.29
03_03,Turdus_amaurochalinus,0.1544885177453027,14,6,0.42857142857142855,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus amaurochalinus,Turdus amaurochalinus,Turdidae,57.9,bird,57.9
03_03,Turdus_rufiventris,0.1732776617954071,14,8,0.5714285714285714,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus rufiventris,Turdus rufiventris,Turdidae,69.44,bird,69.44
03_03,Mimus_triurus,0.008350730688935281,14,1,0.07142857142857142,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Mimus triurus,Mimus triurus,Mimidae,47.2,bird,47.2
03_03,Turdus_nigriceps,0.006263048016701462,14,1,0.07142857142857142,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus nigriceps,Turdus nigriceps,Turdidae,52.7,bird,52.7
03_03,Piranga_flava,0.016701461377870562,14,2,0.14285714285714285,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Piranga flava,Piranga flava,Cardinalidae,37.7,bird,37.7
03_03,Pipraidea_bonariensis,0.06680584551148225,14,3,0.21428571428571427,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Pipraidea bonariensis,Thraupis bonariensis,Thraupidae,36,bird,36
03_03,Saltator_aurantiirostris,0.1649269311064718,14,5,0.35714285714285715,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Saltator aurantiirostris,Saltator aurantiirostris,Cardinalidae,41.89,bird,41.89
03_03,Patagioenas_maculosa,0.014613778705636744,14,1,0.07142857142857142,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Patagioenas maculosa,Patagioenas maculosa,Columbidae,347,bird,347
03_03,Colaptes_melanochloros,0.02922755741127349,14,2,0.14285714285714285,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Colaptes melanochloros,Colaptes melanochloros,Picidae,127.27,bird,127.27
03_03,Psilopsiagon_aymara,0.006263048016701462,14,1,0.07142857142857142,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Psilopsiagon aymara,Psilopsiagon aymara,Psittacidae,30,bird,30
03_03,Myiopsitta_monachus,0.0918580375782881,14,5,0.35714285714285715,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Myiopsitta monachus,Myiopsitta monachus,Psittacidae,120,bird,120
03_03,Thectocercus_acuticaudata,0.043841336116910226,14,2,0.14285714285714285,ind_03_03,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Thectocercus acuticaudata,Aratinga acuticaudata,Psittacidae,171,bird,171
03_04,Turdus_chiguanco,0.34104046242774566,13,11,0.8461538461538461,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus chiguanco,Turdus chiguanco,Turdidae,93.29,bird,93.29
03_04,Turdus_amaurochalinus,0.26782273603082857,13,8,0.6153846153846154,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus amaurochalinus,Turdus amaurochalinus,Turdidae,57.9,bird,57.9
03_04,Turdus_rufiventris,0.14258188824662815,13,6,0.46153846153846156,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus rufiventris,Turdus rufiventris,Turdidae,69.44,bird,69.44
03_04,Cyclaris_gujanensis,0.011560693641618497,13,1,0.07692307692307693,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Cyclaris gujanensis,Cyclarhis gujanensis,Vireonidae,28.8,bird,28.8
03_04,Turdus_nigriceps,0.05009633911368015,13,3,0.23076923076923078,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus nigriceps,Turdus nigriceps,Turdidae,52.7,bird,52.7
03_04,Piranga_flava,0.0038535645472061657,13,1,0.07692307692307693,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Piranga flava,Piranga flava,Cardinalidae,37.7,bird,37.7
03_04,Pipraidea_bonariensis,0.015414258188824661,13,2,0.15384615384615385,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Pipraidea bonariensis,Thraupis bonariensis,Thraupidae,36,bird,36
03_04,Saltator_aurantiirostris,0.005780346820809248,13,1,0.07692307692307693,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Saltator aurantiirostris,Saltator aurantiirostris,Cardinalidae,41.89,bird,41.89
03_04,Patagioenas_maculosa,0.04431599229287091,13,3,0.23076923076923078,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Patagioenas maculosa,Patagioenas maculosa,Columbidae,347,bird,347
03_04,Colaptes_melanochloros,0.009633911368015412,13,1,0.07692307692307693,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Colaptes melanochloros,Colaptes melanochloros,Picidae,127.27,bird,127.27
03_04,Myiopsitta_monachus,0.05394990366088631,13,2,0.15384615384615385,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Myiopsitta monachus,Myiopsitta monachus,Psittacidae,120,bird,120
03_04,Thectocercus_acuticaudata,0.05394990366088632,13,2,0.15384615384615385,ind_03_04,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Thectocercus acuticaudata,Aratinga acuticaudata,Psittacidae,171,bird,171
03_05,Turdus_chiguanco,0.2691029900332226,12,7,0.5833333333333334,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus chiguanco,Turdus chiguanco,Turdidae,93.29,bird,93.29
03_05,Turdus_amaurochalinus,0.13953488372093026,12,4,0.3333333333333333,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus amaurochalinus,Turdus amaurochalinus,Turdidae,57.9,bird,57.9
03_05,Turdus_rufiventris,0.059800664451827246,12,2,0.16666666666666666,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus rufiventris,Turdus rufiventris,Turdidae,69.44,bird,69.44
03_05,Cyclaris_gujanensis,0.0132890365448505,12,1,0.08333333333333333,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Cyclaris gujanensis,Cyclarhis gujanensis,Vireonidae,28.8,bird,28.8
03_05,Pachyramphus_validus,0.016611295681063124,12,1,0.08333333333333333,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Pachyramphus validus,Pachyramphus validus,Cotingidae,43,bird,43
03_05,Pipraidea_bonariensis,0.12956810631229237,12,3,0.25,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Pipraidea bonariensis,Thraupis bonariensis,Thraupidae,36,bird,36
03_05,Saltator_aurantiirostris,0.006644518272425249,12,1,0.08333333333333333,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Saltator aurantiirostris,Saltator aurantiirostris,Cardinalidae,41.89,bird,41.89
03_05,Patagioenas_maculosa,0.09966777408637875,12,4,0.3333333333333333,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Patagioenas maculosa,Patagioenas maculosa,Columbidae,347,bird,347
03_05,Colaptes_melanochloros,0.06644518272425248,12,2,0.16666666666666666,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Colaptes melanochloros,Colaptes melanochloros,Picidae,127.27,bird,127.27
03_05,Myiopsitta_monachus,0.08305647840531562,12,1,0.08333333333333333,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Myiopsitta monachus,Myiopsitta monachus,Psittacidae,120,bird,120
03_05,Thectocercus_acuticaudata,0.11627906976744187,12,3,0.25,ind_03_05,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Thectocercus acuticaudata,Aratinga acuticaudata,Psittacidae,171,bird,171
03_06,Turdus_chiguanco,0.25925925925925924,11,7,0.6363636363636364,ind_03_06,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus chiguanco,Turdus chiguanco,Turdidae,93.29,bird,93.29
03_06,Turdus_amaurochalinus,0.15637860082304528,11,6,0.5454545454545454,ind_03_06,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus amaurochalinus,Turdus amaurochalinus,Turdidae,57.9,bird,57.9
03_06,Turdus_rufiventris,0.02469135802469136,11,2,0.18181818181818182,ind_03_06,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Turdus rufiventris,Turdus rufiventris,Turdidae,69.44,bird,69.44
